season,week,celebrity_name,judge_total,fan_votes,adjusted_judge_score,adjusted_fan_votes,judge_weight,fan_weight,combined_rank,combined_percent,voting_method,is_eliminated_new_system,age,pro_dancer,industry,region
8,5,Chuck Wicks,23.0,1142384.1059602653,22.86446565766784,1135574.2632776669,0.5063209864265378,0.49367901357346217,5.0,11.144548363744843,percent,False,29.0,Julianne Hough,Singer/Rapper,United States
8,5,Lil' Kim,26.0,1291390.7284768212,25.837813390232714,1283307.5663628585,0.5063209864265378,0.49367901357346217,2.5063209864265374,12.594111022637005,percent,False,34.0,Derek Hough,Singer/Rapper,United States
8,5,Steve-O,18.0,894039.7350993378,17.969005170919836,892481.1069566697,0.5063209864265378,0.49367901357346217,8.506320986426537,8.758622205021837,percent,False,34.0,Lacey Schwimmer,TV Personality,England
8,5,Melissa Rycroft,25.0,1241721.854304636,24.999404346716034,1241571.7529058275,0.5063209864265378,0.49367901357346217,4.0,12.184981232707957,percent,False,26.0,Tony Dovolani,TV Personality,United States
8,6,Gilles Marini,26.0,1853360.4889124548,25.946889395142215,1849517.4540641708,0.5290272679674399,0.47097273203256007,2.52902726796744,16.13514941215738,percent,False,33.0,Cheryl Burke,Actor/Actress,France
8,6,Lawrence Taylor,22.0,887401.8036962708,22.032982413301184,888847.0447800229,0.5290272679674399,0.47097273203256007,6.0,10.481347158865155,percent,False,50.0,Edyta Sliwinska,Athlete,United States
8,6,Ty Murray,18.0,695373.8727044578,18.039056023269804,696900.5946569383,0.5290272679674399,0.47097273203256007,7.0,8.4357888156966,percent,False,39.0,Chelsie Hightower,Athlete,United States
8,6,Shawn Johnson,26.0,1777713.121613175,25.840117597565747,1766459.2739031143,0.5290272679674399,0.47097273203256007,3.52902726796744,15.712377846670265,percent,False,17.0,Mark Ballas,Athlete,United States
8,6,Chuck Wicks,23.0,1057608.3790993409,22.86446565766784,1051303.891279624,0.5290272679674399,0.47097273203256007,5.0,11.485815130526355,percent,False,29.0,Julianne Hough,Singer/Rapper,United States
8,6,Lil' Kim,28.0,1611870.8174563143,27.82533749717369,1601781.6842164993,0.5290272679674399,0.47097273203256007,2.41291819609768,15.500626071564188,percent,False,34.0,Derek Hough,Singer/Rapper,United States
8,6,Steve-O,16.0,226942.101295598,15.97244904081763,226546.4607754412,0.5290272679674399,0.47097273203256007,8.0,5.624764618139865,percent,True,34.0,Lacey Schwimmer,TV Personality,England
8,6,Melissa Rycroft,27.0,1889729.4152223887,26.999356694453315,1889500.9815940273,0.5290272679674399,0.47097273203256007,1.52902726796744,16.624130946380184,percent,False,26.0,Tony Dovolani,TV Personality,United States
8,7,Gilles Marini,27.0,1967540.1216041015,26.94484667957076,1963460.3296273348,0.5358700502360713,0.46412994976392874,3.0,17.09481185261637,percent,False,33.0,Cheryl Burke,Actor/Actress,France
8,7,Lawrence Taylor,21.0,253876.1447842379,21.031483212696585,254289.61276807397,0.5358700502360713,0.46412994976392874,7.0,7.392129828936821,percent,True,50.0,Edyta Sliwinska,Athlete,United States
8,7,Ty Murray,24.0,932994.8316879064,24.052074697693072,935043.2602340479,0.5358700502360713,0.46412994976392874,6.0,11.453055187859885,percent,False,39.0,Chelsie Hightower,Athlete,United States
8,7,Shawn Johnson,28.0,2031915.8580568472,27.82781895122465,2019052.774948433,0.5358700502360713,0.46412994976392874,2.0,17.614269075654914,percent,False,17.0,Mark Ballas,Athlete,United States
8,7,Chuck Wicks,27.0,1307462.1454657677,26.84089446769703,1299668.2594359983,0.5358700502360713,0.46412994976392874,4.0,13.973813201981775,percent,False,29.0,Julianne Hough,Singer/Rapper,United States
8,7,Lil' Kim,26.0,1286608.0333530095,25.837813390232714,1278554.8074149657,0.5358700502360713,0.46412994976392874,5.0,13.579419581380396,percent,False,34.0,Derek Hough,Singer/Rapper,United States
8,7,Melissa Rycroft,29.0,2219602.86504813,28.9993090421906,2219334.5557696163,0.5358700502360713,0.46412994976392874,1.0,18.89250127156984,percent,False,26.0,Tony Dovolani,TV Personality,United States
8,8,Gilles Marini,27.5,2550280.2507667714,27.443825321785035,2544992.1182446745,0.5265821157350894,0.4734178842649106,1.5265821157350894,21.381550075930832,percent,False,33.0,Cheryl Burke,Actor/Actress,France
8,8,Ty Murray,26.0,1308935.047988306,26.056414255834163,1311808.8687494495,0.5265821157350894,0.4734178842649106,3.4734178842649106,15.054045526200637,percent,False,39.0,Chelsie Hightower,Athlete,United States
8,8,Shawn Johnson,26.0,1981536.4325217693,25.840117597565747,1968992.2773527391,0.5265821157350894,0.4734178842649106,3.053164231470179,18.10248018017407,percent,False,17.0,Mark Ballas,Athlete,United States
8,8,Chuck Wicks,25.5,1005376.2455024064,25.34973366393608,999383.1175929998,0.5265821157350894,0.4734178842649106,5.473417884264911,13.330712126374754,percent,True,29.0,Julianne Hough,Singer/Rapper,United States
8,8,Lil' Kim,28.0,1978239.3674619296,27.82533749717369,1965857.0348690064,0.5265821157350894,0.4734178842649106,1.9468357685298212,18.759794130268535,percent,False,34.0,Derek Hough,Singer/Rapper,United States
8,8,Melissa Rycroft,23.0,1175632.6557588165,22.999451998978753,1175490.5433320256,0.5265821157350894,0.4734178842649106,5.526582115735089,13.371417961051172,percent,False,26.0,Tony Dovolani,TV Personality,United States
8,9,Gilles Marini,28.0,2280926.3353892704,27.942803963999307,2276196.721563083,0.5131413511319812,0.4868586488680188,2.0,21.875679838641886,percent,False,33.0,Cheryl Burke,Actor/Actress,France
8,9,Ty Murray,23.0,1873618.0612126149,23.049904918622527,1877731.6667662608,0.5131413511319812,0.4868586488680188,4.513141351131981,18.04567764382604,percent,False,39.0,Chelsie Hightower,Athlete,United States
8,9,Shawn Johnson,28.0,2280926.3353892704,27.82781895122465,2266486.88658043,0.5131413511319812,0.4868586488680188,3.0,21.783986084492234,percent,False,17.0,Mark Ballas,Athlete,United States
8,9,Lil' Kim,26.0,1242872.1052019084,25.837813390232714,1235092.6342085565,0.5131413511319812,0.4868586488680188,4.486858648868019,15.98404374954518,percent,True,34.0,Derek Hough,Singer/Rapper,United States
8,9,Melissa Rycroft,28.5,2321657.162806935,28.499320955256277,2321376.5170355146,0.5131413511319812,0.4868586488680188,1.0,22.310612683494675,percent,False,26.0,Tony Dovolani,TV Personality,United States
8,10,Gilles Marini,30.0,3846106.342108316,29.9387185328564,3838131.249949314,0.5427665436650868,0.4572334563349132,1.0,32.459526015654255,percent,False,33.0,Cheryl Burke,Actor/Actress,France
8,10,Ty Murray,24.0,427345.14912817936,24.052074697693072,428283.4029885417,0.5427665436650868,0.4572334563349132,4.0,13.905267878504501,percent,True,39.0,Chelsie Hightower,Athlete,United States
8,10,Shawn Johnson,28.0,2933777.9699818324,27.82781895122465,2915205.6311224857,0.5427665436650868,0.4572334563349132,2.0,27.180556265339145,percent,False,17.0,Mark Ballas,Athlete,United States
8,10,Melissa Rycroft,27.5,2792770.538781673,27.499344781387634,2792432.944043392,0.5427665436650868,0.4572334563349132,3.0,26.45464984050211,percent,False,26.0,Tony Dovolani,TV Personality,United States
9,1,Ashley Hamiliton,18.9999,183424.0642665141,18.984770166338674,183274.06913181866,0.5387410539849768,0.46125894601502315,16.0,2.9407187115258253,percent,True,34.0,Edyta Sliwinska,Actor/Actress,United States
9,1,Debi Mazar,22.0,303207.1083907223,21.99551552241946,303170.2249736174,0.5387410539849768,0.46125894601502315,11.0,3.82641815246261,percent,False,45.0,Maksim Chmerkoskiy,Actor/Actress,United States
9,1,Melissa Joan Hart,24.0,378619.5973101124,23.907347466155038,377146.27484120196,0.5387410539849768,0.46125894601502315,9.0,4.37887541523613,percent,False,33.0,Mark Ballas,Actor/Actress,United States
9,1,Mark Dacascos,28.9998,567131.882300254,28.99558828608317,567096.1347811519,0.5387410539849768,0.46125894601502315,6.0,5.817201662583068,percent,False,45.0,Lacey Schwimmer,Actor/Actress,United States
9,1,Chuck Liddell,22.0,303210.4196374928,22.05102894493925,303921.52794501,0.5387410539849768,0.46125894601502315,10.0,3.836011506618698,percent,False,39.0,Anna Trebunskaya,Athlete,United States
9,1,Natalie Coughlin,26.9998,491724.51970020426,27.04624911293303,492527.30984043895,0.5387410539849768,0.46125894601502315,7.0,5.257869552235465,percent,False,27.0,Alec Mazo,Athlete,United States
9,1,Louie Vito,26.9998,491724.4446828338,26.98850113813606,491447.6942396035,0.5387410539849768,0.46125894601502315,8.0,5.246513944481887,percent,False,21.0,Chelsie Hightower,Athlete,United States
9,1,Michael Irvin,19.0,193431.1254102121,19.081738095116688,194275.58100161413,0.5387410539849768,0.46125894601502315,14.0,3.002207692906733,percent,False,43.0,Anna Demidova,Athlete,United States
9,1,Joanna Krupa,33.9999,755656.5103647278,33.7684049092988,750467.0156543173,0.5387410539849768,0.46125894601502315,4.0,7.190353932354431,percent,False,30.0,Derek Hough,Model,Poland
9,1,Kathy Ireland,19.9999,227795.8009328361,20.056921401076607,228466.19625220602,0.5387410539849768,0.46125894601502315,12.0,3.2676473576627423,percent,False,46.0,Tony Dovolani,Model,United States
9,1,Tom DeLay,19.9999,227796.44369763648,20.04216591701408,228333.04181683075,0.5387410539849768,0.46125894601502315,13.0,3.2654046449057406,percent,False,62.0,Cheryl Burke,Politician,United States
9,1,Macy Gray,18.9999,193424.0642665141,19.04171548772183,193860.21947510564,0.5387410539849768,0.46125894601502315,15.0,2.995874383602713,percent,False,42.0,Jonathan Roberts,Singer/Rapper,United States
9,1,Aaron Carter,31.9999,680249.0337478118,31.9043080144719,678119.0212311797,0.5387410539849768,0.46125894601502315,5.0,6.6506795160316345,percent,False,21.0,Karina Smirnoff,Singer/Rapper,United States
9,1,Mya,59.3331,1710823.5886312393,59.24920016746809,1708287.057418207,0.5387410539849768,0.46125894601502315,1.0,14.423613312756487,percent,False,29.0,Dmitry Chaplin,Singer/Rapper,United States
9,1,Donny Osmond,58.9997,1698258.003834308,58.996078515132865,1698389.1625852142,0.5387410539849768,0.46125894601502315,2.0,14.349990842904447,percent,False,51.0,Kym Johnson,Singer/Rapper,United States
9,1,Kelly Osbourne,56.222,1593523.392826581,56.1874978213799,1592360.7713372826,0.5387410539849768,0.46125894601502315,3.0,13.550619371731395,percent,False,24.0,Louis van Amstel,TV Personality,England
9,2,Debi Mazar,21.0,565955.4587402866,20.995719362309483,565886.6134834642,0.55,0.45,6.9,6.4778472572090795,percent,False,45.0,Maksim Chmerkoskiy,Actor/Actress,United States
9,2,Melissa Joan Hart,19.0,377480.8824631146,18.926650077372738,376011.99107537826,0.55,0.45,11.55,5.235457793789578,percent,False,33.0,Mark Ballas,Actor/Actress,United States
9,2,Mark Dacascos,21.0,667926.5657699025,20.99695011716448,667884.4649492402,0.55,0.45,5.0,6.9374705559432535,percent,False,45.0,Lacey Schwimmer,Actor/Actress,United States
9,2,Chuck Liddell,19.0,348349.8786356588,19.044070452447535,349166.8508654278,0.55,0.45,10.350000000000001,5.136522652919955,percent,False,39.0,Anna Trebunskaya,Athlete,United States
9,2,Natalie Coughlin,21.0,638782.5101627426,21.036127355446837,639825.387384374,0.55,0.45,4.9,6.818425541287098,percent,False,27.0,Alec Mazo,Athlete,United States
9,2,Louie Vito,19.0,421176.23999477125,18.9920488901616,420939.1952182566,0.55,0.45,9.55,5.450046252264148,percent,False,21.0,Chelsie Hightower,Athlete,United States
9,2,Michael Irvin,20.0,413457.9374627414,20.086040100122826,415262.9565172473,0.55,0.45,8.350000000000001,5.629209488162526,percent,False,43.0,Anna Demidova,Athlete,United States
9,2,Joanna Krupa,20.0,631961.83525654,19.86382601672288,627621.8175947294,0.55,0.45,7.550000000000001,6.5440776848207225,percent,False,30.0,Derek Hough,Model,Poland
9,2,Kathy Ireland,18.0,205415.4000679487,18.051319517566537,206019.9306263177,0.55,0.45,13.45,4.306013741889663,percent,True,46.0,Tony Dovolani,Model,United States
9,2,Tom DeLay,18.0,215415.4000679487,18.038039515510253,215922.83335639536,0.55,0.45,13.55,4.34813068676245,percent,False,62.0,Cheryl Burke,Politician,United States
9,2,Aaron Carter,27.0,1364452.292967055,26.9193440101607,1360179.8863656742,0.55,0.45,2.45,11.163845318543174,percent,False,21.0,Karina Smirnoff,Singer/Rapper,United States
9,2,Mya,27.0,1762611.119783742,26.961820712580977,1759997.8064348502,0.55,0.45,1.0,12.97255333078469,percent,False,29.0,Dmitry Chaplin,Singer/Rapper,United States
9,2,Donny Osmond,25.0,1540145.0889953272,24.998465464711206,1540264.0364730551,0.55,0.45,2.5500000000000003,11.615463079856461,percent,False,51.0,Kym Johnson,Singer/Rapper,United States
9,2,Kelly Osbourne,19.0,846869.3896322215,18.988340126751417,846251.5207289802,0.55,0.45,7.8500000000000005,7.364936615767211,percent,False,24.0,Louis van Amstel,TV Personality,England
9,3,Debi Mazar,17.0,269230.7692307692,16.99653472186958,269198.0188417308,0.5080111287609463,0.4919888712390536,11.983977742478107,4.674465270152508,percent,True,45.0,Maksim Chmerkoskiy,Actor/Actress,United States
9,3,Melissa Joan Hart,19.0,767156.0804340888,18.926650077372738,764170.8459177174,0.5080111287609463,0.4919888712390536,8.0,7.491813616074731,percent,False,33.0,Mark Ballas,Actor/Actress,United States
9,3,Mark Dacascos,18.0,726779.4446217683,17.997385814712413,726733.6341799814,0.5080111287609463,0.4919888712390536,9.0,7.1243838135029645,percent,False,45.0,Lacey Schwimmer,Actor/Actress,United States
9,3,Chuck Liddell,17.0,686402.808809448,17.03943145745306,688012.6042123603,0.5080111287609463,0.4919888712390536,10.0,6.744979858356512,percent,False,39.0,Anna Trebunskaya,Athlete,United States
9,3,Natalie Coughlin,26.0,1049792.531120332,26.044729106743706,1051506.4238783934,0.5080111287609463,0.4919888712390536,2.0,10.309098489996323,percent,False,27.0,Alec Mazo,Athlete,United States
9,3,Louie Vito,20.0,807532.7162464091,19.991630410696416,807078.2238176499,0.5080111287609463,0.4919888712390536,6.0,7.912918073939477,percent,False,21.0,Chelsie Hightower,Athlete,United States
9,3,Michael Irvin,14.0,565272.9013724864,14.06022807008598,567740.6937777662,0.5080111287609463,0.4919888712390536,12.508011128760945,5.565781349454207,percent,False,43.0,Anna Demidova,Athlete,United States
9,3,Joanna Krupa,23.0,928662.6236833706,22.84339991923131,922285.0040807357,0.5080111287609463,0.4919888712390536,3.0,9.04206809884437,percent,False,30.0,Derek Hough,Model,Poland
9,3,Tom DeLay,15.0,605649.5371848069,15.031699596258541,607076.2074052411,0.5080111287609463,0.4919888712390536,11.508011128760945,5.950874222041017,percent,False,62.0,Cheryl Burke,Politician,United States
9,3,Aaron Carter,21.0,847909.3520587299,20.93726756345832,845254.3574269785,0.5080111287609463,0.4919888712390536,5.0,8.287212174208296,percent,False,21.0,Karina Smirnoff,Singer/Rapper,United States
9,3,Mya,27.0,1090169.1669326525,26.961820712580977,1088552.8412414559,0.5080111287609463,0.4919888712390536,1.0,10.672205651409456,percent,False,29.0,Dmitry Chaplin,Singer/Rapper,United States
9,3,Donny Osmond,21.0,847909.3520587299,20.998710990357413,847974.8372389833,0.5080111287609463,0.4919888712390536,4.0,8.312713647096505,percent,False,51.0,Kym Johnson,Singer/Rapper,United States
9,3,Kelly Osbourne,20.0,807532.7162464091,19.98772644921202,806943.547054764,0.5080111287609463,0.4919888712390536,7.0,7.911485734923634,percent,False,24.0,Louis van Amstel,TV Personality,England
9,4,Melissa Joan Hart,28.0,1248707.2935657697,27.891905377180876,1243848.1987757136,0.5329552168526591,0.4670447831473409,2.467044783147341,11.967351610703993,percent,False,33.0,Mark Ballas,Actor/Actress,United States
9,4,Mark Dacascos,22.0,824114.6598724158,21.996804884648505,824062.7141866494,0.5329552168526591,0.4670447831473409,7.0,8.704107120090404,percent,False,45.0,Lacey Schwimmer,Actor/Actress,United States
9,4,Chuck Liddell,17.0,224089.31731559368,17.03943145745306,224614.86579562118,0.5329552168526591,0.4670447831473409,9.93408956629468,4.807199967204903,percent,True,39.0,Anna Trebunskaya,Athlete,United States
9,4,Natalie Coughlin,24.0,1042359.385624908,24.041288406224957,1044061.1430192128,0.5329552168526591,0.4670447831473409,4.934089566294682,10.183908915336014,percent,False,27.0,Alec Mazo,Athlete,United States
9,4,Louie Vito,16.0,289617.49824034644,15.993304328557134,289454.4968441946,0.5329552168526591,0.4670447831473409,10.06591043370532,4.879865703981454,percent,False,21.0,Chelsie Hightower,Athlete,United States
9,4,Michael Irvin,16.0,275411.6313651805,16.06883208009826,276613.98642334534,0.5329552168526591,0.4670447831473409,10.0,4.836453412058727,percent,False,43.0,Anna Demidova,Athlete,United States
9,4,Joanna Krupa,26.0,1231837.2976980042,25.82297382173974,1223377.6165428658,0.5329552168526591,0.4670447831473409,3.4670447831473408,11.415478557835634,percent,False,30.0,Derek Hough,Model,Poland
9,4,Aaron Carter,18.0,617769.1311232506,17.94622934010713,615834.7572154601,0.5329552168526591,0.4670447831473409,8.0,6.8370978572167,percent,False,21.0,Karina Smirnoff,Singer/Rapper,United States
9,4,Mya,28.0,1740956.2126140266,27.960406664898787,1738375.0056426225,0.5329552168526591,0.4670447831473409,1.0,14.295669749741682,percent,False,29.0,Dmitry Chaplin,Singer/Rapper,United States
9,4,Donny Osmond,24.0,1339626.6864372746,23.998526846122754,1339730.1476089442,0.5329552168526591,0.4670447831473409,3.5988656505579772,11.557513551926151,percent,False,51.0,Kym Johnson,Singer/Rapper,United States
